zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
59482,11643,Marias River Electric Coop Inc,MT,Bundled,Cooperative,0.0786910387873,0,0.0813813717298
59484,11643,Marias River Electric Coop Inc,MT,Bundled,Cooperative,0.0786910387873,0,0.0813813717298
59454,11643,Marias River Electric Coop Inc,MT,Bundled,Cooperative,0.0786910387873,0,0.0813813717298
59456,11643,Marias River Electric Coop Inc,MT,Bundled,Cooperative,0.0786910387873,0,0.0813813717298
59461,11643,Marias River Electric Coop Inc,MT,Bundled,Cooperative,0.0786910387873,0,0.0813813717298
59466,11643,Marias River Electric Coop Inc,MT,Bundled,Cooperative,0.0786910387873,0,0.0813813717298
30062,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30063,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30069,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30090,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30060,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30061,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30065,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30066,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30067,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
30068,11646,City of Marietta - (GA),GA,Bundled,Municipal,0.11111803759,0,0.117077124167
29596,11693,"Marlboro Electric Coop, Inc",SC,Bundled,Cooperative,0.144070966708,0.0685635883364,0.134181460285
29512,11693,"Marlboro Electric Coop, Inc",SC,Bundled,Cooperative,0.144070966708,0.0685635883364,0.134181460285
29567,11693,"Marlboro Electric Coop, Inc",SC,Bundled,Cooperative,0.144070966708,0.0685635883364,0.134181460285
29565,11693,"Marlboro Electric Coop, Inc",SC,Bundled,Cooperative,0.144070966708,0.0685635883364,0.134181460285
49855,11701,City of Marquette - (MI),MI,Bundled,Municipal,0.0950239220007,0,0.104322657177
49068,11713,City of Marshall - (MI),MI,Bundled,Municipal,0.117607135932,0.0993853365172,0.137596446107
35951,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
35950,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
35957,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
35964,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
35962,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
35963,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
35961,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
35974,11714,Marshall-De Kalb Electric Coop,AL,Bundled,Cooperative,0.108820388862,0.0707768124126,0.10141261541
54404,11740,City of Marshfield - (WI),WI,Bundled,Municipal,0.0905440740457,0.0727308814043,0.0968804281253
54441,11740,City of Marshfield - (WI),WI,Bundled,Municipal,0.0905440740457,0.0727308814043,0.0968804281253
54472,11740,City of Marshfield - (WI),WI,Bundled,Municipal,0.0905440740457,0.0727308814043,0.0968804281253
46563,11767,Marshall County Rural E M C,IN,Bundled,Cooperative,0.149458959062,0,0.15234466429
46537,11767,Marshall County Rural E M C,IN,Bundled,Cooperative,0.149458959062,0,0.15234466429
46504,11767,Marshall County Rural E M C,IN,Bundled,Cooperative,0.149458959062,0,0.15234466429
24114,11770,City of Martinsville - (VA),VA,Bundled,Municipal,0.0957404864519,0.0749091820118,0.102181474093
24113,11770,City of Martinsville - (VA),VA,Bundled,Municipal,0.0957404864519,0.0749091820118,0.102181474093
24115,11770,City of Martinsville - (VA),VA,Bundled,Municipal,0.0957404864519,0.0749091820118,0.102181474093
50073,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50078,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50028,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50106,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50055,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50005,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50632,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50244,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
50239,11788,Consumers Energy,IA,Bundled,Cooperative,0.111728609471,0.0907132083603,0.149145924841
37701,11789,Maryville Utilities,TN,Bundled,Municipal,0.0957649160981,0.060512775192,0.0927645953769
99524,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99529,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99623,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99629,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99645,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99514,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99517,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99510,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99513,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99674,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99530,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99694,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99509,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99504,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99502,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99687,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99652,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
99654,11824,Matanuska Electric Assn Inc,AK,Bundled,Cooperative,0.125518196756,0,0.151135055344
42066,11871,City of Mayfield Plant Board,KY,Bundled,Municipal,0.103836998483,0.0897993943982,0.113545333172
55307,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55381,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55385,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55338,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55334,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55336,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55396,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55366,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55367,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55314,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55312,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55310,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55395,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55342,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
55370,11910,McLeod Cooperative Power Assn,MN,Bundled,Cooperative,0.10530383646,0.0780352792126,0.120381492798
59322,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59223,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59337,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59339,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59077,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59214,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59215,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59087,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59312,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59058,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59349,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59318,11989,McCone Electric Coop Inc,MT,Bundled,Cooperative,0.107671860678,0.142248908297,0.127361611877
59270,12087,McKenzie Electric Coop Inc,MT,Bundled,Cooperative,0.127659574468,0.207692307692,0.084649122807
58626,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58640,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58847,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58634,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58854,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58757,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58838,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58835,12087,McKenzie Electric Coop Inc,ND,Bundled,Cooperative,0.0907097178986,0.0654076194605,0.0718969840732
58723,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.121922671765,0.0674556691037,0.112212751976
58775,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.121922671765,0.0674556691037,0.112212751976
58778,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.121922671765,0.0674556691037,0.112212751976
58540,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.121922671765,0.0674556691037,0.112212751976
58575,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.121922671765,0.0674556691037,0.112212751976
58531,12090,"McLean Electric Coop, Inc",ND,Bundled,Cooperative,0.121922671765,0.0674556691037,0.112212751976
37111,12186,McMinnville Electric System,TN,Bundled,Municipal,0.0975249560698,0.0810418631648,0.094820194684
97128,12187,City of McMinnville - (OR),OR,Bundled,Municipal,0.069240981241,0.0389295459847,0.0552794327993
55389,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.106265466413,0.0954795099282,0.109034654318
56243,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.106265466413,0.0954795099282,0.109034654318
55324,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.106265466413,0.0954795099282,0.109034654318
55325,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.106265466413,0.0954795099282,0.109034654318
56228,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.106265466413,0.0954795099282,0.109034654318
55353,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.106265466413,0.0954795099282,0.109034654318
55355,12227,Meeker Coop Light & Power Assn,MN,Bundled,Cooperative,0.106265466413,0.0954795099282,0.109034654318
40144,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40145,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40146,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40142,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40143,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40175,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40176,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40171,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40170,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40153,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40152,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40157,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40178,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40140,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40104,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40161,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
42343,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40119,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40117,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40115,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
40111,12243,Meade County Rural E C C,KY,Bundled,Cooperative,0.0882060804975,0,0.0874076592758
23968,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23962,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23964,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23967,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23887,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23937,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24139,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24597,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24598,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23941,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23919,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23915,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23917,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23893,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24539,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24531,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23927,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23845,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23856,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23857,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24563,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24565,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23976,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24580,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24569,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
23950,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
24534,12260,Mecklenburg Electric Cooperative,VA,Bundled,Cooperative,0.0999706582704,0.0684731160607,0.128071614557
78585,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78584,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78582,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78014,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78017,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78016,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78001,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78046,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78044,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78043,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78861,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78564,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78881,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78886,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78801,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78850,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78361,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78832,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78545,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78076,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78009,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
78829,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.0988348507955,0.0840428409648,0.117512901349
38120,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38122,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38125,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38124,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38127,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38126,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38107,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38106,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38105,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38104,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38103,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38101,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38109,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38108,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38187,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38186,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38184,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38181,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38138,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38150,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38151,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38152,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38197,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38159,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38157,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38053,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38055,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38054,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38167,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38166,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38161,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38163,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38168,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38115,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38116,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38083,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38088,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38002,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38132,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38130,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38131,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38188,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38141,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38145,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38147,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38148,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
37501,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38111,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38112,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38113,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38114,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38117,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38118,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38119,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38190,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38193,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38194,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38018,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38014,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38017,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38016,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38183,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38182,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38139,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38133,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38136,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
38137,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.0965664960235,0.0709285502636,0.0941009751004
